part,date,No,No_O,unique_id,kabbalah,year,day,week_of_year,day_of_year,day_of_month,month_1,month_2,month_3,month_4,month_5,month_12,week_0,week_1,week_2,week_3,week_4,quarter_1,quarter_2,quarter_4,is_hd_False,is_hd_True,rokuyo_仏滅,rokuyo_先勝,rokuyo_先負,rokuyo_友引,rokuyo_大安,rokuyo_赤口,cumsum,No_O_rolling_mean_3,No_O_rolling_sum_3,No_O_pct_change_3,No_O_diff_3,No_O_acf_3,No_O_ewm_3,No_O_arima_params_3,No_O_matrix_profile_3,No_O_acf_3,No_O_rolling_mean_4,No_O_rolling_sum_4,No_O_pct_change_4,No_O_diff_4,No_O_acf_4,No_O_ewm_4,No_O_arima_params_4,No_O_matrix_profile_4,No_O_acf_4
6363.0,2023-12-14,1.0,0.0,N1_0,6.0,2023.0,14.0,50.0,348.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,,,1.0,,,,,1.0,0.0,,,1.0
6364.0,2023-12-15,8.0,0.0,N1_0,7.0,2023.0,15.0,50.0,349.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0016943521594684299,0.0,,,0.0016943521594684299,,,,,0.0016943521594684299,0.0,,,0.0016943521594684299
6365.0,2023-12-18,9.0,0.0,N1_0,1.0,2023.0,18.0,51.0,352.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,6.644518272425404e-05,0.0,,0.0,6.644518272425404e-05,,,,,6.644518272425404e-05,0.0,,,6.644518272425404e-05
6366.0,2023-12-19,8.0,0.0,N1_0,2.0,2023.0,19.0,51.0,353.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.08461794019933555,0.0,,0.0,-0.08461794019933555,0.0,0.0,,,-0.08461794019933555,0.0,,0.0,-0.08461794019933555
6367.0,2023-12-20,6.0,0.0,N1_0,3.0,2023.0,20.0,51.0,354.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,-0.08624584717607968,0.0,,0.0,-0.08624584717607968
6368.0,2023-12-21,2.0,0.0,N1_0,4.0,2023.0,21.0,51.0,355.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
6369.0,2023-12-22,2.0,0.0,N1_0,5.0,2023.0,22.0,51.0,356.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
6370.0,2023-12-25,9.0,0.0,N1_0,8.0,2023.0,25.0,52.0,359.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
6371.0,2023-12-26,2.0,0.0,N1_0,9.0,2023.0,26.0,52.0,360.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
6372.0,2023-12-27,0.0,1.0,N1_0,1.0,2023.0,27.0,52.0,361.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,inf,1.0,,0.5004887585532747,,0.0,,0.25,1.0,inf,1.0,,0.4024333606412808,,0.0,
6373.0,2023-12-28,8.0,0.0,N1_0,2.0,2023.0,28.0,52.0,362.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,,0.0,,0.2501221299462628,,0.0,,0.25,1.0,,0.0,,0.24087388335749393,,0.0,
6374.0,2023-12-29,0.0,1.0,N1_0,3.0,2023.0,29.0,52.0,363.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666666,2.0,inf,1.0,,0.6251526251526252,,0.0,,0.5,2.0,inf,1.0,,0.5451867528935199,,0.0,
6375.0,2024-01-04,7.0,0.0,N1_0,4.0,2024.0,4.0,1.0,4.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,-1.0,-1.0,,0.3125381516298376,,0.0,,0.5,2.0,,0.0,,0.3268268585595858,,1.838803373523932,
6376.0,2024-01-05,5.0,0.0,N1_0,5.0,2024.0,5.0,1.0,5.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,1.0,,0.0,,0.1562595373252762,,0.0,,0.25,1.0,-1.0,-1.0,,0.19599358873749592,,0.0,
6377.0,2024-01-08,4.0,0.0,N1_0,8.0,2024.0,8.0,2.0,8.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,,0.07812738425855281,,0.0,,0.25,1.0,,0.0,,0.11755927460571727,,0.0,
6378.0,2024-01-09,1.0,0.0,N1_0,9.0,2024.0,9.0,2.0,9.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,,0.03906309605554284,,0.0,,0.0,0.0,-1.0,-1.0,,0.07052229511454443,,0.0,
6379.0,2024-01-10,7.0,0.0,N1_0,1.0,2024.0,10.0,2.0,10.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,0.0,,0.019531399012748817,,0.0,,0.0,0.0,,0.0,,0.04230860143288038,,0.0,
6380.0,2024-01-11,9.0,0.0,N1_0,2.0,2024.0,11.0,2.0,11.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,0.009765662253045093,,0.0,,0.0,0.0,,0.0,,0.02538344194126365,,0.0,
6381.0,2024-01-12,0.0,1.0,N1_0,3.0,2024.0,12.0,2.0,12.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3333333333333333,1.0,inf,1.0,,0.5048837754893789,,0.0,,0.25,1.0,inf,1.0,,0.4152538222961193,,0.0,
6382.0,2024-01-15,0.0,1.0,N1_0,6.0,2024.0,15.0,3.0,15.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.6666666666666666,2.0,inf,1.0,,0.7524421238347281,,0.0,,0.5,2.0,inf,1.0,,0.6491608453890384,,1.838803373523932,
6383.0,2024-01-16,8.0,0.0,N1_0,7.0,2024.0,16.0,3.0,16.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6666666666666666,2.0,,0.0,,0.3762208825210965,,0.0,,0.5,2.0,,0.0,,0.38949081086469284,,0.0,
6384.0,2024-01-17,2.0,0.0,N1_0,8.0,2024.0,17.0,3.0,17.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,1.0,-1.0,-1.0,,0.18811039641151342,,0.0,,0.5,2.0,,0.0,,0.23369243587405852,,0.0,
6385.0,2024-01-18,2.0,0.0,N1_0,9.0,2024.0,18.0,3.0,18.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0,-1.0,,0.09405518699350202,,0.0,,0.25,1.0,-1.0,-1.0,,0.1402147233026871,,0.0,
6386.0,2024-01-19,8.0,0.0,N1_0,1.0,2024.0,19.0,3.0,19.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.04702759069368784,,0.0,,0.0,0.0,-1.0,-1.0,,0.0841285682240217,,0.0,
6387.0,2024-01-22,2.0,0.0,N1_0,4.0,2024.0,22.0,4.0,22.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,0.0,,0.02351379464607819,,0.0,,0.0,0.0,,0.0,,0.05047704526216397,,0.0,
6388.0,2024-01-23,8.0,0.0,N1_0,5.0,2024.0,23.0,4.0,23.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.01175689714784767,,0.0,,0.0,0.0,,0.0,,0.03028619271539317,,0.0,
6389.0,2024-01-24,2.0,0.0,N1_0,6.0,2024.0,24.0,4.0,24.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.005878448530125979,,0.0,,0.0,0.0,,0.0,,0.018171703230172583,,0.0,
6390.0,2024-01-25,3.0,0.0,N1_0,7.0,2024.0,25.0,4.0,25.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.002939224254113526,,0.0,,0.0,0.0,,0.0,,0.01090301747444563,,0.0,
6391.0,2024-01-26,4.0,0.0,N1_0,8.0,2024.0,26.0,4.0,26.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.0014696121243193971,,0.0,,0.0,0.0,,0.0,,0.006541808877751578,,0.0,
6392.0,2024-01-29,9.0,0.0,N1_0,2.0,2024.0,29.0,5.0,29.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.0007348060614753571,,0.0,,0.0,0.0,,0.0,,0.0039250847481614864,,0.0,
6393.0,2024-01-30,2.0,0.0,N1_0,3.0,2024.0,30.0,5.0,30.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.0003674030305665932,,0.0,,0.0,0.0,,0.0,,0.0023550506406407354,,0.0,
6394.0,2024-01-31,6.0,0.0,N1_0,4.0,2024.0,31.0,5.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.00018370151524052525,,0.0,,0.0,0.0,,0.0,,0.0014130303094122352,,0.0,
6395.0,2024-02-01,9.0,0.0,N1_0,2.0,2024.0,1.0,5.0,32.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,9.185075760956979e-05,,0.0,,0.0,0.0,,0.0,,0.0008478181586573494,,0.0,
6396.0,2024-02-02,4.0,0.0,N1_0,3.0,2024.0,2.0,5.0,33.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,,0.0,,4.5925378802111685e-05,,0.0,,0.0,0.0,,0.0,,0.000508690885478013,,0.0,
6397.0,2024-02-05,6.0,0.0,N1_0,6.0,2024.0,5.0,6.0,36.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.296268940038754e-05,,0.0,,0.0,0.0,,0.0,,0.00030521452778890513,,0.0,
6398.0,2024-02-06,3.0,0.0,N1_0,7.0,2024.0,6.0,6.0,37.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,1.1481344700026695e-05,,0.0,,0.0,0.0,,0.0,,0.00018312871541409817,,0.0,
6399.0,2024-02-07,9.0,0.0,N1_0,8.0,2024.0,7.0,6.0,38.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,5.7406723499715785e-06,,0.0,,0.0,0.0,,0.0,,0.00010987722879513073,,0.0,
6400.0,2024-02-08,0.0,1.0,N1_0,9.0,2024.0,8.0,6.0,39.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.3333333333333333,1.0,inf,1.0,,0.500002870337994,,0.0,,0.25,1.0,inf,1.0,,0.4000659278223911,,0.0,
6401.0,2024-02-09,5.0,0.0,N1_0,1.0,2024.0,9.0,6.0,40.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.3333333333333333,1.0,,0.0,,0.25000143516854223,,0.0,,0.25,1.0,,0.0,,0.24003955633690938,,0.0,
6402.0,2024-02-12,0.0,1.0,N1_0,4.0,2024.0,12.0,7.0,43.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.6666666666666666,2.0,inf,1.0,,0.6250007175846122,,0.0,,0.5,2.0,inf,1.0,,0.5440237342084963,,0.0,
6403.0,2024-02-13,0.0,1.0,N1_0,5.0,2024.0,13.0,7.0,44.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.6666666666666666,2.0,0.0,0.0,,0.8125003587923914,,0.0,,0.75,3.0,inf,1.0,,0.726414240671384,,1.838803373523932,
6404.0,2024-02-14,7.0,0.0,N1_0,6.0,2024.0,14.0,7.0,45.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.6666666666666666,2.0,,0.0,,0.4062501793961033,,0.0,,0.5,2.0,-1.0,-1.0,,0.43584854426300157,,0.0,
6405.0,2024-02-15,7.0,0.0,N1_0,7.0,2024.0,15.0,7.0,46.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.3333333333333333,1.0,-1.0,-1.0,,0.20312508969802856,,0.0,,0.5,2.0,,0.0,,0.26150912650746255,,0.0,
6406.0,2024-02-16,4.0,0.0,N1_0,8.0,2024.0,16.0,7.0,47.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,-1.0,-1.0,,0.10156254484900851,,0.0,,0.25,1.0,-1.0,-1.0,,0.1569054758863557,,0.0,
6407.0,2024-02-19,7.0,0.0,N1_0,2.0,2024.0,19.0,8.0,50.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.0,,0.05078127242450281,,0.0,,0.0,0.0,-1.0,-1.0,,0.09414328552528957,,0.0,
6408.0,2024-02-20,0.0,1.0,N1_0,3.0,2024.0,20.0,8.0,51.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.3333333333333333,1.0,inf,1.0,,0.5253906362122581,,0.0,,0.25,1.0,inf,1.0,,0.4564859713377722,,0.0,
6409.0,2024-02-21,2.0,0.0,N1_0,4.0,2024.0,21.0,8.0,52.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.3333333333333333,1.0,,0.0,,0.26269531810612723,,0.0,,0.25,1.0,,0.0,,0.27389158279583053,,0.0,
6410.0,2024-02-22,7.0,0.0,N1_0,5.0,2024.0,22.0,8.0,53.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.3333333333333333,1.0,,0.0,,0.13134765905306314,,0.0,,0.25,1.0,,0.0,,0.16433494967503853,,0.0,
6411.0,2024-02-23,5.0,0.0,N1_0,6.0,2024.0,23.0,8.0,54.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,-1.0,-1.0,,0.06567382952653145,,0.0,,0.25,1.0,,0.0,,0.0986009698041376,,0.0,
6412.0,2024-02-26,6.0,0.0,N1_0,9.0,2024.0,26.0,9.0,57.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,,0.0,,0.032836914763265695,,0.0,,0.0,0.0,-1.0,-1.0,,0.05916058188216376,,0.0,
6413.0,2024-02-27,5.0,0.0,N1_0,1.0,2024.0,27.0,9.0,58.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,,0.0,,0.01641845738163284,,0.0,,0.0,0.0,,0.0,,0.035496349129183494,,0.0,
6414.0,2024-02-28,0.0,1.0,N1_0,2.0,2024.0,28.0,9.0,59.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.3333333333333333,1.0,inf,1.0,,0.5082092286908165,,0.0,,0.25,1.0,inf,1.0,,0.4212978094786328,,0.0,
6415.0,2024-02-29,9.0,0.0,N1_0,3.0,2024.0,29.0,9.0,60.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.3333333333333333,1.0,,0.0,,0.25410461434540826,,0.0,,0.25,1.0,,0.0,,0.25277868568688544,,0.0,
6416.0,2024-03-01,3.0,0.0,N1_0,3.0,2024.0,1.0,9.0,61.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.3333333333333333,1.0,,0.0,,0.1270523071727041,,0.0,,0.25,1.0,,0.0,,0.15166721141202533,,0.0,
6417.0,2024-03-04,4.0,0.0,N1_0,6.0,2024.0,4.0,10.0,64.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,-1.0,-1.0,,0.06352615358635205,,0.0,,0.25,1.0,,0.0,,0.09100032684717706,,0.0,
6418.0,2024-03-05,9.0,0.0,N1_0,7.0,2024.0,5.0,10.0,65.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.0,,0.031763076793176026,,0.0,,0.0,0.0,-1.0,-1.0,,0.054600196108292504,,0.0,
6419.0,2024-03-06,9.0,0.0,N1_0,8.0,2024.0,6.0,10.0,66.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.0,,0.015881538396588013,,0.0,,0.0,0.0,,0.0,,0.032760117664970556,,0.0,
6420.0,2024-03-07,6.0,0.0,N1_0,9.0,2024.0,7.0,10.0,67.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,,0.0,,0.007940769198294007,,0.0,,0.0,0.0,,0.0,,0.01965607059898055,,0.0,
6421.0,2024-03-08,8.0,0.0,N1_0,1.0,2024.0,8.0,10.0,68.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,,0.0,,0.003970384599147003,,0.0,,0.0,0.0,,0.0,,0.011793642359387688,,0.0,
6422.0,2024-03-11,7.0,0.0,N1_0,4.0,2024.0,11.0,11.0,71.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.0,,0.0019851922995735016,,0.0,,0.0,0.0,,0.0,,0.007076185415632383,,0.0,
6423.0,2024-03-12,9.0,0.0,N1_0,5.0,2024.0,12.0,11.0,72.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,0.0,,0.0009925961497867508,,0.0,,0.0,0.0,,0.0,,0.004245711249379347,,0.0,
6424.0,2024-03-13,0.0,1.0,N1_0,6.0,2024.0,13.0,11.0,73.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.3333333333333333,1.0,inf,1.0,,0.5004962980748934,,0.0,,0.25,1.0,inf,1.0,,0.40254742674963456,,0.0,
6425.0,2024-03-14,6.0,0.0,N1_0,7.0,2024.0,14.0,11.0,74.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.3333333333333333,1.0,,0.0,,0.2502481490374467,,0.0,,0.25,1.0,,0.0,,0.24152845604977907,,0.0,
6426.0,2024-03-15,3.0,0.0,N1_0,8.0,2024.0,15.0,11.0,75.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.3333333333333333,1.0,,0.0,,0.12512407451872334,,0.0,,0.25,1.0,,0.0,,0.14491707362986683,,0.0,
6427.0,2024-03-18,5.0,0.0,N1_0,2.0,2024.0,18.0,12.0,78.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-1.0,-1.0,,0.06256203725936167,,0.0,,0.25,1.0,,0.0,,0.08695024417791988,,0.0,
6428.0,2024-03-19,5.0,0.0,N1_0,3.0,2024.0,19.0,12.0,79.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,,0.0,,0.031281018629680836,,0.0,,0.0,0.0,-1.0,-1.0,,0.052170146506751856,,0.0,
